id;name;lat;lon;cat;subcat;url
139325;Cmentarz żydowski w Chodczu (ul. Polna);52.413999;19.020957;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/736-chodecz/114-cmentarze/139325-cmentarz-zydowski-w-chodczu-ul-polna
9388;Cmentarz żydowski w Chodlu (ul. Polna);51.112387;22.134833;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/1443-chodel/114-cmentarze/9388-cmentarz-zydowski-w-chodlu-ul-polna
10555;Cmentarz żydowski w Czemiernikach (ul. Północna Kolonia 30);51.686582;22.646419;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/472-czemierniki/114-cmentarze/10555-cmentarz-zydowski-w-czemiernikach-ul-polnocna-kolonia-30
11147;Cmentarz żydowski w Dąbrównie (ul. Ogrodowa 7);53.43035;20.039341;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/480-dabrowno/114-cmentarze/11147-cmentarz-zydowski-w-dabrownie-ul-ogrodowa-7
11531;Cmentarz żydowski w Dobrzyniu nad Wisłą (ul. Licealna);52.635355;19.315639;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/1035-dobrzyn-nad-wisla/114-cmentarze/11531-cmentarz-zydowski-w-dobrzyniu-nad-wisla-ul-licealna
12206;Cmentarz żydowski w Firleju (ul. Cmentarna);51.558623;22.525299;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/f/1155-firlej/114-cmentarze/12206-cmentarz-zydowski-w-firleju-ul-cmentarna
14437;Cmentarz żydowski w Janowie Podlaskim;52.191404;23.206215;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/1233-janow-podlaski/114-cmentarze/14437-cmentarz-zydowski-w-janowie-podlaskim
14984;Cmentarz żydowski w Jędrzejowie (ul. Spacerowa);50.632872;20.317261;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/40-jedrzejow/114-cmentarze/14984-cmentarz-zydowski-w-jedrzejowie-ul-spacerowa
15261;Cmentarz żydowski w Kamionce (ul. Nowa);51.47925;22.486667;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/678-kamionka/114-cmentarze/15261-cmentarz-zydowski-w-kamionce-ul-nowa
15684;Cmentarz żydowski w Kętrzynie;54.075899;21.381208;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/345-ketrzyn/114-cmentarze/15684-cmentarz-zydowski-w-ketrzynie
16435;Cmentarz żydowski w Kolnie (ul. M. Dąbrowskiej);53.405926;21.917081;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/675-kolno/114-cmentarze/16435-cmentarz-zydowski-w-kolnie-ul-m-dabrowskiej
16584;Cmentarz żydowski w Konstantynowie (ul. Cmentarna);52.209711;23.085355;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1377-konstantynow/114-cmentarze/16584-cmentarz-zydowski-w-konstantynowie-ul-cmentarna
19303;Cmentarz żydowski w Lidzbarku Welskim (ul. Kraziewicza);53.256755;19.820267;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/879-lidzbark-welski/114-cmentarze/19303-cmentarz-zydowski-w-lidzbarku-welskim-ul-kraziewicza
20880;Cmentarz żydowski w Markuszowie (ul. Łachy);51.371225;22.267519;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/45-markuszow/114-cmentarze/20880-cmentarz-zydowski-w-markuszowie-ul-lachy
21411;Cmentarz żydowski w Mielniku;52.340754;23.056912;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/1059-mielnik/114-cmentarze/21411-cmentarz-zydowski-w-mielniku
21569;Cmentarz żydowski w Mikołajkach (ul. Dybowska 11);53.796076;21.583543;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/343-mikolajki/114-cmentarze/21569-cmentarz-zydowski-w-mikolajkach-ul-dybowska-11
25913;Cmentarz żydowski w Olsztynie (ul. Zyndrama z Maszkowic);53.775402;20.467943;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/543-olsztyn/114-cmentarze/25913-cmentarz-zydowski-w-olsztynie-ul-zyndrama-z-maszkowic
25925;Cmentarz żydowski w Olsztynku (ul. Jemiołowska);53.572736;20.282478;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/880-olsztynek/114-cmentarze/25925-cmentarz-zydowski-w-olsztynku-ul-jemiolowska
26448;Cmentarz żydowski w Osieku;50.514382;21.434112;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/427-osiek/114-cmentarze/26448-cmentarz-zydowski-w-osieku
27209;Cmentarz żydowski w Pabianicach (ul. Jana Pawła II 57);51.655642;19.334065;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/276-pabianice/114-cmentarze/27209-cmentarz-zydowski-w-pabianicach-ul-jana-pawla-ii-57
27778;Cmentarz żydowski w Pińczowie (ul. Grodziskowa);50.511325;20.55263;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/16-pinczow/114-cmentarze/27778-cmentarz-zydowski-w-pinczowie-ul-grodziskowa
27968;Cmentarz żydowski w Piszu (ul. Parkowa);53.61975;21.79966;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/548-pisz/114-cmentarze/27968-cmentarz-zydowski-w-piszu-ul-parkowa
29234;Cmentarz żydowski w Przedborzu (ul Ogrodowa);51.086623;19.869461;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/435-przedborz/114-cmentarze/29234-cmentarz-zydowski-w-przedborzu-ul-ogrodowa
29253;Cmentarz żydowski w Przedczu;52.336283;18.893309;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/1142-przedecz/114-cmentarze/29253-cmentarz-zydowski-w-przedczu
31386;Cmentarz żydowski w Sandomierzu;50.690569;21.742136;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/697-sandomierz/114-cmentarze/31386-cmentarz-zydowski-w-sandomierzu
31748;Cmentarz żydowski w Siemiatyczach (ul. Kościuszki);52.426632;22.873943;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/833-siemiatycze/114-cmentarze/31748-cmentarz-zydowski-w-siemiatyczach-ul-kosciuszki
36600;Cmentarz żydowski w Tarnowie (ul. Szpitalna);50.019151;20.995474;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/625-tarnow/114-cmentarze/36600-cmentarz-zydowski-w-tarnowie-ul-szpitalna
38893;Cmentarz żydowski w Wiślicy (ul. Złota);50.350644;20.670798;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/781-wislica/114-cmentarze/38893-cmentarz-zydowski-w-wislicy-ul-zlota
39625;Cmentarz żydowski w Wysokiem Mazowieckiem (ul. Żwirki i Wigury 23);52.9234;22.51;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/791-wysokie-mazowieckie/114-cmentarze/39625-cmentarz-zydowski-w-wysokiem-mazowieckiem-ul-zwirki-i-wigury-23
40708;Cmentarz żydowski w Żabnie (ul. Kościuszki);50.14056;20.89069;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/639-zabno/114-cmentarze/40708-cmentarz-zydowski-w-zabnie-ul-kosciuszki-25
40053;Cmentarz żydowski w Zawichoście;50.8064694805709;21.8470766414642;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/430-zawichost/114-cmentarze/40053-cmentarz-zydowski-w-zawichoscie
40416;Cmentarz żydowski w Zieluniu;53.169172;19.847156;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/933-zielun/114-cmentarze/40416-cmentarz-zydowski-w-zieluniu
39035;Nowy cmentarz żydowski (ul. Parczewska);51.749498;22.787479;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/728-wohyn/114-cmentarze/39035-nowy-cmentarz-zydowski-ul-parczewska
14302;Nowy cmentarz żydowski w Jabłonce Kościelnej (ul. Strażacka);52.94975;22.371554;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/1381-jablonka-koscielna/114-cmentarze/14302-nowy-cmentarz-zydowski-w-jablonce-koscielnej-ul-strazacka
24238;Stary cmentarz;50.300301;20.810466;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/404-nowy-korczyn/114-cmentarze/24238-stary-cmentarz-w-korczynie
39612;Stary cmentarz żydowski;52.920806;22.513958;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/791-wysokie-mazowieckie/114-cmentarze/39612-stary-cmentarz-zydowski
39029;Stary cmentarz żydowski;51.756042;22.786031;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/728-wohyn/114-cmentarze/39029-stary-cmentarz-zydowski
14296;Stary cmentarz żydowski w Jabłonce Kościelnej;52.950319;22.367585;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/1381-jablonka-koscielna/114-cmentarze/14296-stary-cmentarz-zydowski-w-jablonce-koscielnej
30425;Cmentarze w Radomyślu;50.677751;21.948538;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/165-radomysl-nad-sanem/114-cmentarze/30425-cmentarze-w-radomyslu
39159;Cmentarz przy drodze do Kostor;52.284548;23.302174;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1675-wolczyn-bialorus/114-cmentarze/39159-cmentarz-przy-drodze-do-kostor
16551;Cmentarz przy ul. Krótkiej;51.801596;22.944925;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/723-komarowka-podlaska/114-cmentarze/16551-cmentarz-zydowski-w-komarowce-podlaskiej-ul-krotka
32026;Cmentarz (ul. Rybacka);52.861953;19.348083;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/303-skepe/114-cmentarze/32026-cmentarz-ul-rybacka
37659;Cmentarz żydowski;51.981365;18.796374;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/u/527-uniejow/114-cmentarze/37659-cmentarz-zydowski
6735;Cmentarz żydowski w Bełchatowie (ul. Kempfinówka);51.368639;19.379395;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/464-belchatow/114-cmentarze/6735-cmentarz-zydowski-w-belchatowie-ul-kempfinowka
6761;Cmentarz żydowski w Bełżycach (ul. Przemysłowa 28);51.163387;22.280874;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/270-belzyce/114-cmentarze/6761-cmentarz-zydowski-w-belzycach-ul-przemyslowa-28
6755;Cmentarz żydowski w Bełżycach (ul. Tysiąclecia);51.173653;22.280257;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/270-belzyce/114-cmentarze/6755-cmentarz-zydowski-w-belzycach-ul-tysiaclecia
6904;Cmentarz żydowski w Białej Podlaskiej (ul. Nowa);52.038862;23.119869;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/265-biala-podlaska/114-cmentarze/6904-cmentarz-zydowski-w-bialej-podlaskiej-ul-nowa
8224;Cmentarz żydowski w Brańsku;52.734802;22.823703;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/744-bransk/114-cmentarze/8224-cmentarz-zydowski-w-bransku
10976;Cmentarz żydowski w Dąbiu (ul. Leśna 18);52.106189;18.814044;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/474-dabie/114-cmentarze/10976-cmentarz-zydowski-w-dabiu-ul-lesna-18
11350;Cmentarz żydowski w Dobrym Mieście (ul. Garnizonowa);53.98856;20.413971;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/1013-dobre-miasto/114-cmentarze/11350-cmentarz-zydowski-w-dobrym-miescie-ul-garnizonowa
38955;Cmentarz żydowski we Włocławku (ul. Chopina 3/5);52.639678;19.076471;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/307-wloclawek/114-cmentarze/38955-cmentarz-zydowski-we-wloclawku-ul-chopina-35
38966;Cmentarz żydowski we Włocławku (ul. Nowomiejska 25);52.644481;19.066169;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/307-wloclawek/114-cmentarze/38966-cmentarz-zydowski-we-wloclawku-ul-nowomiejska-25
38990;Cmentarz żydowski we Włoszczowie (ul. Kościuszki);50.850282;19.964387;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/783-wloszczowa/114-cmentarze/38990-cmentarz-zydowski-we-wloszczowie-ul-kosciuszki
38991;Cmentarz żydowski we Włoszczowie (ul. Sobieskiego);50.852951;19.954487;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/783-wloszczowa/114-cmentarze/38991-cmentarz-zydowski-we-wloszczowie-ul-sobieskiego
12553;Cmentarz żydowski w Gierdawach;54.36448358416787;21.30568727249147;cmentarz;żydowski;https://sztetl.org.pl/pl/node/12553
13534;Cmentarz żydowski w Górznie (ul. Cmentarna);53.199712;19.639773;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/378-gorzno/114-cmentarze/13534-cmentarz-zydowski-w-gorznie-ul-cmentarna
14291;Cmentarz żydowski w Izbicy Kujawskiej;52.422938;18.753018;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/i/291-izbica-kujawska/114-cmentarze/14291-cmentarz-zydowski-w-izbicy-kujawskiej
14876;Cmentarz żydowski w Jedwabnem;53.289462;22.308877;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/789-jedwabne/114-cmentarze/14876-cmentarz-zydowski-w-jedwabnem-ul-krasickiego
16480;Cmentarz żydowski w Kole;52.19659;18.64118;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/600-kolo/114-cmentarze/16480-cmentarz-zydowski-w-kole-pl-narutowicza
19361;Cmentarz żydowski w Lipnie (ul. Sierakowskiego 10);52.84047;19.168289;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/393-lipno/114-cmentarze/19361-cmentarz-zydowski-w-lipnie-ul-sierakowskiego-10
19746;Cmentarz żydowski w Lubartowie (ul. 1 Maja);51.45624;22.61345;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/691-lubartow/114-cmentarze/19746-cmentarz-zydowski-w-lubartowie-ul-1-maja
19738;Cmentarz żydowski w Lubartowie (ul. Legionów);51.461581;22.607932;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/691-lubartow/114-cmentarze/19738-cmentarz-zydowski-w-lubartowie-ul-legionow
21375;Cmentarz żydowski w Mielcu (ul. Jadernych 4);50.288978;21.429096;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/138-mielec/114-cmentarze/21375-cmentarz-zydowski-w-mielcu-ul-jadernych-4
21389;Cmentarz żydowski w Mielcu (ul. Traugutta 9);50.303474;21.42269;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/138-mielec/114-cmentarze/21389-cmentarz-zydowski-w-mielcu-ul-traugutta-9
192497;Cmentarz żydowski w Mielcu (ul. Żeromskiego);50.289932;21.437265;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/138-mielec/114-cmentarze/192497-cmentarz-zydowski-w-mielcu-ul-zeromskiego
21788;Cmentarz żydowski w Milejczycach (ul. Magazynowa);52.51533;23.13167;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/681-milejczyce/114-cmentarze/21788-cmentarz-zydowski-w-milejczycach-ul-magazynowa
27272;Cmentarz żydowski w Parczewie;51.644056;22.909294;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/272-parczew/114-cmentarze/27272-cmentarz-zydowski-w-parczewie
28212;Cmentarz żydowski w Poddębicach (ul. Łódzka 101);51.892385;18.962231;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/503-poddebice/114-cmentarze/28212-cmentarz-zydowski-w-poddebicach-ul-lodzka-101
30438;Cmentarz żydowski w Radomyślu Wielkim (ul. Akacjowa);50.191267;21.295434;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/148-radomysl-wielki/114-cmentarze/30438-cmentarz-zydowski-w-radomyslu-wielkim-ul-akacjowa
30922;Cmentarz żydowski w Rozprzy;51.294836;19.636892;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/520-rozprza/114-cmentarze/30922-cmentarz-zydowski-w-rozprzy
31107;Cmentarz żydowski w Ryglicach (ul. Batalionu Barbara);49.87133;21.130378;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/566-ryglice/114-cmentarze/31107-cmentarz-zydowski-w-ryglicach-ul-batalionu-barbara
31191;Cmentarz żydowski w Rynie (ul. Świerczewskiego 38);53.93215;21.548867;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/341-ryn/114-cmentarze/31191-cmentarz-zydowski-w-rynie-ul-swierczewskiego-38
31207;Cmentarz żydowski w Rypinie (ul. Spokojna);53.053993;19.417552;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/298-rypin/114-cmentarze/31207-cmentarz-zydowski-w-rypinie-ul-spokojna
31229;Cmentarz żydowski w Rzepienniku Strzyżewskim;49.79919;21.053109;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/1922-rzepiennik-strzyzewski/114-cmentarze/31229-cmentarz-zydowski-w-rzepienniku-strzyzewskim
31370;Cmentarz żydowski w Sandomierzu (ul. Tatarska);50.68107;21.747479;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/697-sandomierz/114-cmentarze/31370-cmentarz-zydowski-w-sandomierzu-ul-tatarska
33903;Cmentarz żydowski w Stawiskach (ul. Łomżyńska);53.3711;22.16398;cmentarz;żydowski;https://sztetl.org.pl/pl/towns/s/1067-stawiski/114-cmentarze/33903-cmentarz-zydowski-w-stawiskach-ul-lomzynska
36217;Cmentarz żydowski w Tarnobrzegu (ul. Józefa Piłsudskiego 5);50.573937;21.674161;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/1913-tarnobrzeg/114-cmentarze/36217-cmentarz-zydowski-w-tarnobrzegu-ul-jozefa-pilsudskiego-5
36210;Cmentarz żydowski w Tarnobrzegu (ul. Marii Dąbrowskiej 4);50.571881;21.686898;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/1913-tarnobrzeg/114-cmentarze/36210-cmentarz-zydowski-w-tarnobrzegu-ul-marii-dabrowskiej-4
37448;Cmentarz żydowski w Tuchowie;49.899617;21.041656;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/974-tuchow/114-cmentarze/37448-cmentarz-zydowski-w-tuchowie
37671;Cmentarz żydowski w Urzędowie;50.978791;22.146624;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/u/618-urzedow/114-cmentarze/37671-cmentarz-zydowski-w-urzedowie
38939;Cmentarz żydowski w Wiźnie (ul. Ruś 4);53.202861;22.406556;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1187-wizna/114-cmentarze/38939-cmentarz-zydowski-w-wiznie-ul-rus-4
16821;Cmentaż żydowski w Koszycach;50.181763;20.589731;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/367-koszyce/114-cmentarze/16821-cmentaz-zydowski-w-koszycach
16564;Nowy cmentarz przy drodze do Rudna;51.794284;22.950847;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/723-komarowka-podlaska/114-cmentarze/16564-nowy-cmentarz-przy-drodze-do-rudna
19315;Nowy cmentarz żydowski w Lidzbarku Warmińskim (ul. Grunwaldzka);54.119257;20.578895;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/1012-lidzbark-warminski/114-cmentarze/19315-nowy-cmentarz-zydowski-w-lidzbarku-warminskim-ul-grunwaldzka
30435;Stary cmentarz;50.197136;21.278801;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/148-radomysl-wielki/114-cmentarze/30435-stary-cmentarz
6897;Stary cmentarz żydowski w Białej Podlaskiej;52.035274;23.126548;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/265-biala-podlaska/114-cmentarze/6897-cmentarz-zydowski-w-bialej-podlaskiej-ul-brzeska
19313;Stary cmentarz żydowski w Lidzbarku Warmińskim;54.11942;20.583873;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/1012-lidzbark-warminski/114-cmentarze/19313-stary-cmentarz-zydowski-w-lidzbarku-warminskim
20016;Cmentarz;52.535351;18.826704;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/294-lubraniec/114-cmentarze/20016-cmentarz
39804;Cmentarz przy ul. Św. Anny;50.754758;22.105114;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/231-zaklikow/114-cmentarze/39804-cmentarz-przy-ul-sw-anny
27975;Cmentarz przy ul. Terespolskiej;51.980526;23.373671;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/1373-piszczac/114-cmentarze/27975-cmentarz-przy-ul-terespolskiej
26586;Cmentarz (ul. Batalionów Chłopskich);51.502412;22.853923;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/1401-ostrow-lubelski/114-cmentarze/26586-cmentarz-ul-batalionow-chlopskich
39606;Cmentarz (ul. Lenina);52.377472;23.358344;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1470-wysokie-litewskie/114-cmentarze/39606-cmentarz-ul-lenina
40388;Cmentarz (ul. Leśna);51.477187;19.215517;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/1249-zelow/114-cmentarze/40388-cmentarz-ul-lesna
8578;Cmentarz w Brześciu Kujawskim;52.605314;18.892856;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/284-brzesc-kujawski/114-cmentarze/8578-cmentarz-zydowski-w-brzesciu-kujawskim-ul-11-listopada
39609;Cmentarz (w pobliżu ul. Sowieckich Pograniczników);52.366769;23.381417;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1470-wysokie-litewskie/114-cmentarze/39609-cmentarz-w-poblizu-ul-sowieckich-pogranicznikow
29214;cmentarz w Przecławiu;50.179152;21.462393;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/182-przeclaw/114-cmentarze/29214-cmentarz-w-przeclawiu
6546;Cmentarz żydowski w Babiaku (ul. Leśna);52.338888;18.661111;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/438-babiak/114-cmentarze/6546-cmentarz-zydowski-w-babiaku-ul-lesna
6729;Cmentarz żydowski w Bełchatowie (ul. Lipowa);51.36063;19.353833;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/464-belchatow/114-cmentarze/6729-cmentarz-zydowski-w-belchatowie-ul-lipowa
6893;Cmentarz żydowski w Białej Piskiej (ul. Kolejowa);53.617136;22.065899;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1033-biala-piska/114-cmentarze/6893-cmentarz-zydowski-w-bialej-piskiej-ul-parkowa
7807;Cmentarz żydowski w Bobowej (ul. Wichrowa);49.699867;20.938872;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/460-bobowa/114-cmentarze/7807-cmentarz-zydowski-w-bobowej-ul-wichrowa
8009;Cmentarz żydowski w Boćkach (ul. Załońska);52.65327;23.047578;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1908-bocki/114-cmentarze/8009-cmentarz-zydowski-w-bockach-ul-zalonska
7999;Cmentarz żydowski w Boćkach (ul. Zarzecka);52.654072;23.028049;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1908-bocki/114-cmentarze/7999-cmentarz-zydowski-w-bockach-ul-zarzecka
11227;Cmentarz żydowski w Dębicy (ul. Cmentarna);50.055326;21.421248;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/202-debica/114-cmentarze/11227-cmentarz-zydowski-w-debicy-ul-cmentarna
11966;Cmentarz żydowski w Działoszycach (ul. Skalbmierska);50.363765;20.354533;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/335-dzialoszyce/114-cmentarze/11966-cmentarz-zydowski-w-dzialoszycach-ul-skalbmierska
38950;Cmentarz żydowski we Władysławowie;52.1145398247485;18.4839790313146;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/635-wladyslawow/114-cmentarze/38950-cmentarz-zydowski-we-wladyslawowie
13520;Cmentarz żydowski w Górowie Iławeckim (ul. Sikorskiego);54.289761;20.48896;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/498-gorowo-ilaweckie/114-cmentarze/13520-cmentarz-zydowski-w-gorowie-ilaweckim-ul-sikorskiego
